,screen_size,4g,internal_memory_binned,front_camera_mp_binned,release_year_binned,days_used,used_price,new_price
2017,15.29,yes,Moderate_memory,High_resolution,After_2015,504,Around_40k,Around_50k
2018,16.59,yes,More_memory,High_resolution,After_2015,238,More_than_50k,Around_50k
2019,16.59,yes,Moderate_memory,High_resolution,After_2015,488,More_than_50k,More_than_60k
2020,15.29,yes,Moderate_memory,High_resolution,After_2015,658,More_than_50k,Around_50k
2021,15.34,yes,More_memory,High_resolution,After_2015,412,More_than_50k,More_than_60k
2022,16.28,yes,More_memory,High_resolution,After_2015,644,More_than_50k,More_than_60k
2023,15.34,yes,Moderate_memory,High_resolution,After_2015,563,More_than_50k,Around_50k
2024,15.32,yes,More_memory,High_resolution,After_2015,621,Around_40k,Around_50k
2025,15.34,yes,More_memory,High_resolution,After_2015,598,More_than_50k,More_than_60k
2026,15.34,yes,More_memory,High_resolution,After_2015,452,More_than_50k,More_than_60k
2027,15.32,yes,Moderate_memory,High_resolution,After_2015,424,More_than_50k,More_than_60k
2028,15.29,yes,Moderate_memory,High_resolution,After_2015,373,Around_40k,Around_50k
2029,16.31,yes,More_memory,High_resolution,After_2015,623,More_than_50k,More_than_60k
2030,16.31,yes,More_memory,High_resolution,After_2015,496,More_than_50k,More_than_60k
2031,15.24,yes,Moderate_memory,High_resolution,After_2015,507,More_than_50k,Around_50k
2032,15.29,yes,More_memory,High_resolution,After_2015,444,Around_40k,More_than_60k
2033,15.82,yes,Moderate_memory,High_resolution,After_2015,560,More_than_50k,Around_50k
2034,15.95,yes,More_memory,High_resolution,After_2015,399,More_than_50k,More_than_60k
2035,15.95,yes,More_memory,High_resolution,After_2015,702,More_than_50k,More_than_60k
2036,12.88,yes,Moderate_memory,High_resolution,After_2015,407,Around_40k,Around_50k
2037,12.75,yes,Less_memory,High_resolution,After_2015,527,Around_40k,Around_50k
2038,12.88,yes,Moderate_memory,High_resolution,After_2015,443,Around_40k,Around_50k
2039,15.24,yes,Moderate_memory,High_resolution,After_2015,856,More_than_50k,More_than_60k
2040,15.24,yes,Moderate_memory,High_resolution,After_2015,607,More_than_50k,More_than_60k
2041,16.33,yes,Moderate_memory,High_resolution,After_2015,710,More_than_50k,More_than_60k
2042,15.27,yes,Moderate_memory,High_resolution,After_2015,709,More_than_50k,More_than_60k
2043,12.75,yes,Less_memory,High_resolution,After_2015,736,Around_40k,Around_50k
2044,12.83,yes,Moderate_memory,High_resolution,After_2015,648,Around_40k,More_than_60k
2045,15.24,yes,Moderate_memory,High_resolution,After_2015,899,More_than_50k,More_than_60k
2046,12.83,yes,More_memory,High_resolution,After_2015,709,More_than_50k,More_than_60k
2047,12.83,yes,Moderate_memory,High_resolution,After_2015,707,More_than_50k,More_than_60k
2048,12.75,yes,Moderate_memory,High_resolution,After_2015,748,Around_40k,Around_50k
2049,12.83,yes,Moderate_memory,High_resolution,After_2015,790,Around_40k,Around_50k
2050,15.24,yes,Moderate_memory,High_resolution,After_2015,863,More_than_50k,More_than_60k
2051,12.75,yes,Moderate_memory,High_resolution,After_2015,1049,Around_40k,Around_50k
2052,12.83,yes,Moderate_memory,High_resolution,After_2015,1022,More_than_50k,Around_50k
2053,15.24,yes,Moderate_memory,High_resolution,After_2015,1065,More_than_50k,More_than_60k
2054,12.83,yes,Moderate_memory,High_resolution,After_2015,1077,More_than_50k,More_than_60k
2055,12.7,yes,Less_memory,High_resolution,After_2015,578,Around_40k,Around_50k
2056,12.83,yes,Moderate_memory,High_resolution,After_2015,782,Around_40k,More_than_60k
2057,15.24,yes,Moderate_memory,High_resolution,After_2015,913,More_than_50k,More_than_60k
2058,12.83,yes,Moderate_memory,High_resolution,After_2015,613,More_than_50k,More_than_60k
2059,12.7,yes,Less_memory,High_resolution,After_2015,554,More_than_50k,Around_50k
2060,12.83,yes,Less_memory,High_resolution,Before_2015,587,Around_40k,Around_50k
2061,12.7,yes,Less_memory,High_resolution,Before_2015,669,Less_than_30k,Around_50k
2062,12.7,yes,Less_memory,High_resolution,Before_2015,957,Around_40k,Around_50k
2063,12.83,yes,Moderate_memory,High_resolution,Before_2015,738,Around_40k,Around_50k
2064,12.7,yes,Less_memory,High_resolution,Before_2015,909,Around_40k,Around_50k
2065,12.75,yes,Moderate_memory,High_resolution,Before_2015,662,Around_40k,Around_50k
2066,12.7,yes,Less_memory,High_resolution,Before_2015,643,Around_40k,Around_50k
2067,10.29,no,Less_memory,Low_resolution,Before_2015,593,Around_40k,Around_50k
2068,15.24,yes,Moderate_memory,High_resolution,Before_2015,865,Around_40k,More_than_60k
2069,12.7,yes,Less_memory,High_resolution,Before_2015,959,More_than_50k,More_than_60k
2070,10.29,no,Moderate_memory,Low_resolution,Before_2015,578,Less_than_30k,Less_than_40k
2071,10.29,yes,Moderate_memory,Low_resolution,Before_2015,726,Around_40k,Around_50k
2072,10.16,no,Less_memory,Low_resolution,Before_2015,1076,Less_than_30k,Less_than_40k
2073,10.34,yes,Moderate_memory,High_resolution,Before_2015,562,Around_40k,Around_50k
2074,10.29,yes,Moderate_memory,High_resolution,Before_2015,1011,Around_40k,Around_50k
2075,12.7,yes,Less_memory,High_resolution,Before_2015,883,Around_40k,More_than_60k
2076,12.75,yes,Less_memory,High_resolution,Before_2015,777,Around_40k,More_than_60k
2077,12.83,yes,Moderate_memory,High_resolution,Before_2015,703,More_than_50k,More_than_60k
2078,12.7,yes,Less_memory,High_resolution,Before_2015,790,Around_40k,More_than_60k
2079,10.29,no,Less_memory,Low_resolution,Before_2015,804,Around_40k,Around_50k
2080,10.34,no,Less_memory,Low_resolution,Before_2015,682,Around_40k,Around_50k
2081,10.34,no,Less_memory,Low_resolution,Before_2015,775,Around_40k,Around_50k
2082,10.16,no,Less_memory,Low_resolution,Before_2015,1028,Less_than_30k,Less_than_40k
2083,10.29,yes,Less_memory,Low_resolution,Before_2015,602,Less_than_30k,Around_50k
2084,12.7,yes,Less_memory,High_resolution,Before_2015,835,Around_40k,More_than_60k
2085,12.7,yes,Moderate_memory,High_resolution,Before_2015,678,Around_40k,Around_50k
2086,12.83,yes,Moderate_memory,High_resolution,Before_2015,607,More_than_50k,More_than_60k
2087,12.83,yes,Less_memory,High_resolution,Before_2015,594,Around_40k,More_than_60k
2088,10.29,no,Less_memory,Low_resolution,Before_2015,992,Less_than_30k,Around_50k
2094,7.7,yes,Moderate_memory,High_resolution,After_2015,395,More_than_50k,More_than_60k
2095,12.7,yes,Moderate_memory,High_resolution,After_2015,755,Around_40k,Less_than_40k
2096,12.83,yes,Moderate_memory,High_resolution,After_2015,643,Around_40k,Around_50k
2097,12.7,yes,Moderate_memory,High_resolution,After_2015,705,Around_40k,Less_than_40k
2098,12.83,yes,Moderate_memory,High_resolution,After_2015,734,Around_40k,Around_50k
2099,12.7,yes,Less_memory,High_resolution,After_2015,710,Around_40k,Less_than_40k
2100,12.7,yes,Less_memory,Low_resolution,After_2015,601,Less_than_30k,Less_than_40k
2101,12.7,yes,Less_memory,High_resolution,After_2015,814,Around_40k,Less_than_40k
2102,12.83,yes,Moderate_memory,High_resolution,After_2015,924,Around_40k,Around_50k
2103,12.83,yes,Moderate_memory,High_resolution,After_2015,713,Around_40k,Around_50k
2104,12.75,yes,Moderate_memory,High_resolution,After_2015,622,Around_40k,Around_50k
2105,12.83,yes,Less_memory,High_resolution,After_2015,866,Around_40k,Around_50k
2106,12.7,yes,Less_memory,High_resolution,After_2015,781,Around_40k,Around_50k
2107,12.78,yes,Less_memory,High_resolution,After_2015,915,Around_40k,Around_50k
2108,12.83,yes,Less_memory,High_resolution,After_2015,924,Around_40k,Less_than_40k
2109,12.7,yes,Moderate_memory,Low_resolution,After_2015,966,Less_than_30k,Less_than_40k
2110,12.7,yes,Less_memory,High_resolution,After_2015,836,Around_40k,Around_50k
2111,12.7,yes,Moderate_memory,High_resolution,After_2015,835,Less_than_30k,Around_50k
2112,12.83,yes,Moderate_memory,High_resolution,After_2015,708,Around_40k,Around_50k
2113,12.7,yes,Less_memory,High_resolution,After_2015,800,Around_40k,Around_50k
2114,12.83,yes,Less_memory,High_resolution,After_2015,569,Around_40k,Around_50k
2115,12.7,yes,Less_memory,High_resolution,After_2015,588,Less_than_30k,Around_50k
2116,12.7,no,Less_memory,High_resolution,After_2015,843,Less_than_30k,Less_than_40k
2117,12.7,yes,Moderate_memory,High_resolution,After_2015,796,Around_40k,Around_50k
2118,10.29,no,Moderate_memory,Low_resolution,After_2015,1039,Less_than_30k,Less_than_40k
2119,12.83,yes,Less_memory,High_resolution,Before_2015,976,Around_40k,Around_50k
2120,12.83,yes,Moderate_memory,High_resolution,Before_2015,564,Around_40k,Around_50k
2121,12.83,yes,Moderate_memory,Low_resolution,Before_2015,881,Around_40k,Around_50k
2122,12.7,yes,Moderate_memory,Low_resolution,Before_2015,887,Around_40k,Less_than_40k
2123,10.29,yes,Moderate_memory,Low_resolution,Before_2015,938,Less_than_30k,Less_than_40k
2124,12.83,yes,Less_memory,High_resolution,Before_2015,985,Around_40k,Around_50k
2125,12.7,yes,Moderate_memory,High_resolution,Before_2015,836,Around_40k,Around_50k
2126,10.34,no,Moderate_memory,High_resolution,Before_2015,567,Around_40k,Around_50k
2127,12.7,yes,Less_memory,High_resolution,Before_2015,968,Around_40k,Around_50k
2128,12.7,no,Moderate_memory,High_resolution,Before_2015,978,Around_40k,Around_50k
2129,15.24,no,Less_memory,Low_resolution,Before_2015,684,Less_than_30k,Around_50k
2130,10.16,no,Moderate_memory,Low_resolution,Before_2015,787,Less_than_30k,Less_than_40k
2131,12.83,no,Less_memory,Low_resolution,Before_2015,941,Less_than_30k,Around_50k
2132,12.7,no,Moderate_memory,Low_resolution,Before_2015,758,Around_40k,Around_50k
2133,10.34,yes,Less_memory,Low_resolution,Before_2015,1043,Around_40k,More_than_60k
2134,12.7,no,Less_memory,Low_resolution,Before_2015,635,Less_than_30k,Around_50k
2135,12.7,no,Less_memory,Low_resolution,Before_2015,1089,Around_40k,Around_50k
2136,12.83,no,Moderate_memory,Low_resolution,Before_2015,996,Around_40k,Around_50k
2139,12.7,no,Moderate_memory,Low_resolution,Before_2015,1014,Around_40k,Around_50k
2142,10.16,no,Less_memory,Low_resolution,Before_2015,844,Less_than_30k,Around_50k
2146,12.7,no,Moderate_memory,Low_resolution,Before_2015,968,Around_40k,Around_50k
2147,10.16,no,Less_memory,Low_resolution,Before_2015,913,Less_than_30k,Less_than_40k
2175,15.24,yes,Moderate_memory,High_resolution,Before_2015,561,Around_40k,More_than_60k
2176,10.36,no,Moderate_memory,High_resolution,Before_2015,652,Around_40k,Around_50k
2177,10.36,yes,Less_memory,High_resolution,Before_2015,1085,Less_than_30k,Around_50k
2178,10.29,no,Moderate_memory,Low_resolution,Before_2015,890,Around_40k,Less_than_40k
2179,12.7,no,Moderate_memory,High_resolution,Before_2015,827,Less_than_30k,Less_than_40k
2180,5.18,no,Moderate_memory,Low_resolution,Before_2015,706,Less_than_30k,Less_than_40k
2181,10.16,no,Less_memory,Low_resolution,Before_2015,641,Less_than_30k,Less_than_40k
2182,10.16,no,Less_memory,Low_resolution,Before_2015,737,Less_than_30k,Less_than_40k
2183,12.7,yes,Less_memory,High_resolution,Before_2015,813,Around_40k,Around_50k
2184,19.94,no,Moderate_memory,Low_resolution,Before_2015,761,Less_than_30k,Around_50k
2185,5.28,no,More_memory,Low_resolution,Before_2015,746,Less_than_30k,Less_than_40k
2186,10.34,no,Moderate_memory,Low_resolution,Before_2015,1087,Less_than_30k,Less_than_40k
2187,12.7,no,Moderate_memory,Low_resolution,Before_2015,767,Less_than_30k,Around_50k
2188,12.83,yes,Less_memory,High_resolution,Before_2015,699,Around_40k,Around_50k
2189,10.29,no,Moderate_memory,Low_resolution,Before_2015,570,Less_than_30k,Less_than_40k
2190,12.7,yes,Moderate_memory,High_resolution,Before_2015,1082,Less_than_30k,Around_50k
2191,12.7,no,Moderate_memory,Low_resolution,Before_2015,816,Around_40k,Around_50k
2192,10.16,no,Less_memory,Low_resolution,Before_2015,930,Less_than_30k,Less_than_40k
2193,12.7,yes,Less_memory,High_resolution,Before_2015,658,Around_40k,Around_50k
2194,12.7,no,Less_memory,High_resolution,Before_2015,903,Around_40k,Around_50k
2195,10.16,no,Moderate_memory,Low_resolution,Before_2015,575,Less_than_30k,Less_than_40k
2196,10.36,no,Less_memory,High_resolution,Before_2015,962,Around_40k,Around_50k
2197,12.7,no,Moderate_memory,Low_resolution,Before_2015,995,Around_40k,Around_50k
2198,10.34,yes,Less_memory,High_resolution,Before_2015,724,Less_than_30k,Around_50k
2199,10.34,yes,Moderate_memory,Low_resolution,Before_2015,1023,Around_40k,Around_50k
2200,12.7,no,Less_memory,Low_resolution,Before_2015,601,Less_than_30k,Around_50k
2201,12.7,no,Moderate_memory,Low_resolution,Before_2015,766,Around_40k,Around_50k
2202,12.7,no,Less_memory,High_resolution,Before_2015,1007,Around_40k,Around_50k
2203,10.16,no,Less_memory,Low_resolution,Before_2015,1009,Less_than_30k,Less_than_40k
2204,10.16,no,Less_memory,Low_resolution,Before_2015,1052,Less_than_30k,Less_than_40k
2205,12.7,no,Moderate_memory,Low_resolution,Before_2015,667,Less_than_30k,Less_than_40k
2206,10.34,no,Moderate_memory,Low_resolution,Before_2015,579,Around_40k,Around_50k
2207,10.29,no,Moderate_memory,Low_resolution,Before_2015,616,Less_than_30k,Less_than_40k
2208,10.29,no,Moderate_memory,Low_resolution,Before_2015,661,Less_than_30k,Less_than_40k
2209,10.16,no,Less_memory,Low_resolution,Before_2015,1043,Less_than_30k,Less_than_40k
2210,10.29,no,Moderate_memory,Low_resolution,Before_2015,708,Less_than_30k,Less_than_40k
2211,10.34,no,Moderate_memory,Low_resolution,Before_2015,1026,Less_than_30k,Less_than_40k
2212,5.18,no,Moderate_memory,Low_resolution,Before_2015,617,Less_than_30k,Less_than_40k
2213,10.29,no,Moderate_memory,Low_resolution,Before_2015,839,Around_40k,Around_50k
2214,12.7,no,Moderate_memory,Low_resolution,Before_2015,606,Around_40k,Around_50k
2215,10.34,no,Less_memory,Low_resolution,Before_2015,1009,Less_than_30k,Less_than_40k
2216,5.18,no,Moderate_memory,Low_resolution,Before_2015,789,Less_than_30k,Less_than_40k
2217,10.08,no,More_memory,Low_resolution,Before_2015,818,Less_than_30k,Less_than_40k
2218,12.7,no,Moderate_memory,Low_resolution,Before_2015,665,Around_40k,Around_50k
2219,7.67,no,More_memory,Low_resolution,Before_2015,555,Less_than_30k,Less_than_40k
2220,10.16,no,Less_memory,Low_resolution,Before_2015,1008,Less_than_30k,Less_than_40k
2221,12.83,no,Less_memory,High_resolution,Before_2015,706,Around_40k,More_than_60k
2222,12.7,no,Less_memory,High_resolution,Before_2015,823,Around_40k,Around_50k
2223,12.7,no,Less_memory,High_resolution,Before_2015,953,Around_40k,Around_50k
2224,20.32,no,Less_memory,Low_resolution,Before_2015,683,Around_40k,Around_50k
2225,10.16,no,Less_memory,Low_resolution,Before_2015,569,Less_than_30k,Less_than_40k
2226,5.23,no,Moderate_memory,Low_resolution,Before_2015,884,Less_than_30k,Less_than_40k
2227,7.75,no,More_memory,Low_resolution,Before_2015,848,Less_than_30k,Less_than_40k
2228,12.7,no,Less_memory,Low_resolution,Before_2015,855,Around_40k,Around_50k
2229,10.29,no,Moderate_memory,Low_resolution,Before_2015,988,Less_than_30k,Around_50k
2230,10.29,no,Less_memory,Low_resolution,Before_2015,876,Less_than_30k,Less_than_40k
2231,10.29,no,Less_memory,Low_resolution,Before_2015,981,Less_than_30k,Less_than_40k
2232,10.34,no,Less_memory,Low_resolution,Before_2015,924,Less_than_30k,Less_than_40k
2233,10.29,no,Less_memory,Low_resolution,Before_2015,1014,Less_than_30k,Around_50k
2234,12.88,no,Less_memory,High_resolution,Before_2015,768,Around_40k,Around_50k
2240,14.53,yes,Moderate_memory,High_resolution,After_2015,630,More_than_50k,More_than_60k
2241,12.88,yes,Moderate_memory,High_resolution,After_2015,565,Around_40k,More_than_60k
2242,15.32,yes,Moderate_memory,High_resolution,After_2015,422,More_than_50k,Around_50k
2243,15.32,yes,More_memory,High_resolution,After_2015,574,More_than_50k,Around_50k
2244,15.29,yes,Less_memory,High_resolution,After_2015,416,Around_40k,Less_than_40k
2245,15.29,yes,Moderate_memory,High_resolution,After_2015,562,Around_40k,Around_50k
2246,15.24,yes,More_memory,High_resolution,After_2015,674,Around_40k,Around_50k
2247,15.34,yes,More_memory,High_resolution,After_2015,291,More_than_50k,More_than_60k
2248,15.27,yes,More_memory,High_resolution,After_2015,525,More_than_50k,More_than_60k
2249,12.9,yes,More_memory,High_resolution,After_2015,505,More_than_50k,More_than_60k
2250,17.86,yes,More_memory,High_resolution,After_2015,428,More_than_50k,More_than_60k
2251,12.7,yes,Moderate_memory,High_resolution,After_2015,526,Less_than_30k,Less_than_40k
2252,15.34,yes,More_memory,High_resolution,After_2015,363,Around_40k,Around_50k
2253,15.32,yes,Moderate_memory,High_resolution,After_2015,302,Around_40k,Around_50k
2254,15.8,yes,Moderate_memory,High_resolution,After_2015,190,Around_40k,Less_than_40k
2255,15.42,yes,More_memory,High_resolution,After_2015,291,More_than_50k,More_than_60k
2256,15.42,yes,More_memory,High_resolution,After_2015,298,More_than_50k,More_than_60k
2257,15.32,yes,More_memory,High_resolution,After_2015,339,More_than_50k,Around_50k
2258,15.34,yes,More_memory,High_resolution,After_2015,377,More_than_50k,More_than_60k
2259,12.93,yes,Moderate_memory,High_resolution,After_2015,355,More_than_50k,Around_50k
2260,15.34,yes,Moderate_memory,High_resolution,After_2015,356,Around_40k,Around_50k
2261,15.34,yes,Moderate_memory,High_resolution,After_2015,220,Around_40k,Around_50k
2262,15.29,yes,Moderate_memory,High_resolution,After_2015,333,Around_40k,Around_50k
2263,25.53,yes,More_memory,High_resolution,After_2015,252,More_than_50k,More_than_60k
2264,25.43,yes,Moderate_memory,High_resolution,After_2015,431,More_than_50k,Around_50k
2265,25.43,no,Moderate_memory,Low_resolution,After_2015,452,More_than_50k,Around_50k
2266,20.32,yes,Moderate_memory,Low_resolution,After_2015,542,Around_40k,Around_50k
2267,25.53,yes,Moderate_memory,High_resolution,After_2015,487,More_than_50k,More_than_60k
2268,25.53,yes,Moderate_memory,High_resolution,After_2015,453,Around_40k,More_than_60k
2269,15.24,yes,Moderate_memory,High_resolution,After_2015,496,More_than_50k,Around_50k
2270,15.32,yes,Moderate_memory,High_resolution,After_2015,645,More_than_50k,More_than_60k
2271,15.24,yes,More_memory,High_resolution,After_2015,385,More_than_50k,More_than_60k
2272,15.34,yes,More_memory,High_resolution,After_2015,580,More_than_50k,More_than_60k
